profile_case,kernel_name_raw,kernel_family,invocations,section,metric_name,metric_unit,metric_min,metric_max,metric_avg,source_group
darcy_r85_ts_fp32_ncu,"void regular_fft_factor<2, EPT<2>, 256, 0, 6, 0, 2, 1, unsigned int, float>(kernel_arguments_t<T9>) (353, 1, 1)x(256, 1, 1)",regular_fft_factor,24,Occupancy,Achieved Occupancy,%,87.11,88.98,87.79,jetson_fno_profile_ncu
darcy_r85_ts_fp32_ncu,"void regular_fft_factor<2, EPT<2>, 256, 0, 6, 0, 2, 1, unsigned int, float>(kernel_arguments_t<T9>) (353, 1, 1)x(256, 1, 1)",regular_fft_factor,24,Occupancy,Achieved Active Warps Per SM,warp,41.81,42.71,42.14,jetson_fno_profile_ncu
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,GPU Speed Of Light Throughput,SM Frequency,Mhz,769.48,774.9,772.68,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,GPU Speed Of Light Throughput,Memory Throughput,%,63.77,64.21,63.97,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,GPU Speed Of Light Throughput,Duration,ms,1.78,1.82,1.79,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,63.07,64.41,64.13,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,GPU Speed Of Light Throughput,L2 Cache Throughput,%,55.26,56.47,56.12,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,74.93,75.43,75.15,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Block Size,128.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Grid Size,"1,465.00",,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Registers Per Thread,register/thread,122.0,122.0,122.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Shared Memory Configuration Size,Kbyte,102.4,102.4,102.4,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Static Shared Memory Per Block,Kbyte/block,12.54,12.54,12.54,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Launch Statistics,Waves Per SM,45.78,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Memory Workload Analysis,Mem Busy,%,63.77,64.21,63.97,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Memory Workload Analysis,Max Bandwidth,%,55.26,56.47,56.12,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Memory Workload Analysis,L1/TEX Hit Rate,%,32.87,32.98,32.92,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Memory Workload Analysis,L2 Hit Rate,%,62.2,62.54,62.36,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Memory Workload Analysis,Mem Pipes Busy,%,34.88,35.11,34.98,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Block Limit Registers,block,4.0,4.0,4.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Block Limit Shared Mem,block,7.0,7.0,7.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Block Limit Warps,block,12.0,12.0,12.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Theoretical Active Warps per SM,warp,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Theoretical Occupancy,%,33.33,33.33,33.33,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Achieved Occupancy,%,32.84,32.91,32.87,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_128x64_nn (1465, 1, 1)x(128, 1, 1)",ampere_sgemm_128x64_nn,10,Occupancy,Achieved Active Warps Per SM,warp,15.76,15.8,15.78,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,GPU Speed Of Light Throughput,SM Frequency,Ghz,1.0,1.01,1.01,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,GPU Speed Of Light Throughput,Memory Throughput,%,39.09,39.1,39.1,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,GPU Speed Of Light Throughput,Duration,ms,1.22,1.22,1.22,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,39.22,39.24,39.23,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,GPU Speed Of Light Throughput,L2 Cache Throughput,%,35.04,35.05,35.05,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,40.88,40.88,40.88,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Block Size,256.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Grid Size,"2,770.00",,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Registers Per Thread,register/thread,57.0,57.0,57.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Shared Memory Configuration Size,Kbyte,102.4,102.4,102.4,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Static Shared Memory Per Block,Kbyte/block,16.38,16.38,16.38,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Launch Statistics,Waves Per SM,86.56,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Memory Workload Analysis,Mem Busy,%,39.09,39.1,39.1,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Memory Workload Analysis,Max Bandwidth,%,35.04,35.05,35.05,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Memory Workload Analysis,L1/TEX Hit Rate,%,2.88,2.91,2.89,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Memory Workload Analysis,L2 Hit Rate,%,98.56,98.58,98.57,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Memory Workload Analysis,Mem Pipes Busy,%,25.14,25.14,25.14,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Block Limit Registers,block,4.0,4.0,4.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Block Limit Shared Mem,block,5.0,5.0,5.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Block Limit Warps,block,6.0,6.0,6.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Theoretical Active Warps per SM,warp,32.0,32.0,32.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Theoretical Occupancy,%,66.67,66.67,66.67,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Achieved Occupancy,%,63.28,63.33,63.31,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"ampere_sgemm_32x128_tn (2, 1385, 1)x(256, 1, 1)",ampere_sgemm_32x128_tn,2,Occupancy,Achieved Active Warps Per SM,warp,30.38,30.4,30.39,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,GPU Speed Of Light Throughput,SM Frequency,Mhz,880.41,1008.32,979.7,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,GPU Speed Of Light Throughput,Memory Throughput,%,64.95,91.32,70.48,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,GPU Speed Of Light Throughput,Duration,ms,1.92,6.43,2.68,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,15.02,29.71,18.1,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,GPU Speed Of Light Throughput,L2 Cache Throughput,%,64.95,91.32,70.48,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,13.43,39.38,34.84,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Block Size,512.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Grid Size,"23,437.00",,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Registers Per Thread,register/thread,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Shared Memory Configuration Size,Kbyte,8.19,8.19,8.19,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Launch Statistics,Waves Per SM,976.54,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Memory Workload Analysis,Mem Busy,%,28.28,65.6,34.99,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Memory Workload Analysis,Max Bandwidth,%,64.95,91.32,70.48,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Memory Workload Analysis,L1/TEX Hit Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Memory Workload Analysis,L2 Hit Rate,%,10.0,33.33,29.45,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Memory Workload Analysis,Mem Pipes Busy,%,3.58,11.25,9.91,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Block Limit Registers,block,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Block Limit Shared Mem,block,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Block Limit Warps,block,3.0,3.0,3.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Theoretical Active Warps per SM,warp,48.0,48.0,48.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Theoretical Occupancy,%,100.0,100.0,100.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Achieved Occupancy,%,75.17,81.29,80.11,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_gelu (23437, 1, 1)x(512, 1, 1)",fused_add_gelu,6,Occupancy,Achieved Active Warps Per SM,warp,36.08,39.02,38.45,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,GPU Speed Of Light Throughput,SM Frequency,Ghz,1.01,1.01,1.01,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,GPU Speed Of Light Throughput,Memory Throughput,%,43.85,43.85,43.85,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,GPU Speed Of Light Throughput,Duration,us,27.9,27.9,27.9,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,21.14,21.14,21.14,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,GPU Speed Of Light Throughput,L2 Cache Throughput,%,43.85,43.85,43.85,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,51.07,51.07,51.07,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Block Size,512.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Grid Size,347.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Registers Per Thread,register/thread,16.0,16.0,16.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Shared Memory Configuration Size,Kbyte,8.19,8.19,8.19,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Launch Statistics,Waves Per SM,14.46,,,,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Memory Workload Analysis,Mem Busy,%,19.87,19.87,19.87,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Memory Workload Analysis,Max Bandwidth,%,43.85,43.85,43.85,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Memory Workload Analysis,L1/TEX Hit Rate,%,19.97,19.97,19.97,jetson_fno_profile_ncu_frontier
darcy_large_on421_ts_fp32_ncu,"fused_add_mul_add (347, 1, 1)x(512, 1, 1)",fused_add_mul_add,1,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu_frontier
